category_id,category_name,top_k,iou_threshold,gt_count,global_topk_loc_recall,global_topk_class_recall,per_category_topk_class_recall,global_category_retention,loc_to_class_gap,ranking_gap,mean_global_loc_best_iou,mean_global_class_best_iou,mean_per_category_class_best_iou
192,n07745940,5,0.5,6,0.3333333333333333,0.3333333333333333,0.8333333333333334,1.0,0.0,0.5,0.33247955565198967,0.33247955565198967,0.6376361244997472
8,n01726692,5,0.5,4,0.75,0.75,1.0,1.0,0.0,0.25,0.6973145528555442,0.6973145528555442,0.8526871258151201
17,n02062744,5,0.5,4,1.0,1.0,1.0,1.0,0.0,0.0,0.733971333738519,0.733971333738519,0.733971333738519
46,n02484322,5,0.5,4,1.0,1.0,1.0,1.0,0.0,0.0,0.8720640857199591,0.8720640857199591,0.8783900426070642
62,n02828884,5,0.5,4,0.25,0.25,0.5,1.0,0.0,0.25,0.4294161266698166,0.24057188883478461,0.5577156552814792
125,n03838899,5,0.5,4,0.0,0.0,0.25,0.0,0.0,0.25,0.16334258499650153,0.0,0.19801345405564885
37,n02395003,5,0.5,3,1.0,1.0,1.0,1.0,0.0,0.0,0.9111489832912162,0.9111489832912162,0.9316866956783517
41,n02419796,5,0.5,3,1.0,1.0,1.0,1.0,0.0,0.0,0.91802248346883,0.91802248346883,0.9324994692758866
96,n03372029,5,0.5,3,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.09433901155919978,0.0,0.24918542590030549
147,n04141076,5,0.5,3,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.004961568974783356,0.0,0.3723770515708831
6,n01662784,5,0.5,2,1.0,1.0,1.0,1.0,0.0,0.0,0.8130584531808898,0.8130584531808898,0.8130584531808898
26,n02206856,5,0.5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.31082828265052387,0.0,0.31082828265052387
50,n02672831,5,0.5,2,0.5,0.5,0.5,1.0,0.0,0.0,0.5447610675221735,0.47558856206953126,0.49264127890936626
56,n02786058,5,0.5,2,0.5,0.5,0.5,1.0,0.0,0.0,0.6207294233007837,0.6207294233007837,0.6207294233007837
60,n02807133,5,0.5,2,1.0,1.0,1.0,1.0,0.0,0.0,0.8971849572226743,0.8971849572226743,0.9482693166676078
65,n02870880,5,0.5,2,0.5,0.5,1.0,1.0,0.0,0.5,0.5785382816772577,0.5785382816772577,0.9633972855488651
69,n02892767,5,0.5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.28630023362400425,0.0,0.16458362525431358
90,n03211117,5,0.5,2,1.0,1.0,1.0,1.0,0.0,0.0,0.7431350261279037,0.7431350261279037,0.840885263171858
91,n03249569,5,0.5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.12083982947267269,0.0,0.0
107,n03513137,5,0.5,2,1.0,1.0,1.0,1.0,0.0,0.0,0.8974496681059448,0.8974496681059448,0.8974496681059448
134,n03991062,5,0.5,2,0.5,0.5,0.5,1.0,0.0,0.0,0.3448119810970202,0.3448119810970202,0.5892157014124398
155,n04270147,5,0.5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.1770183141245508,0.0,0.0
167,n04468005,5,0.5,2,1.0,1.0,1.0,1.0,0.0,0.0,0.8967094600569884,0.8967094600569884,0.9150415316944853
177,n04591157,5,0.5,2,0.5,0.5,1.0,1.0,0.0,0.5,0.4130998710461088,0.4030289968075019,0.8151979782049446
2,n01443537,5,0.5,1,1.0,1.0,1.0,1.0,0.0,0.0,0.9743882613943584,0.9743882613943584,0.9743882613943584
14,n01944390,5,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.3508473875283513,0.29314411399086193,0.4572939351205526
21,n02121808,5,0.5,1,1.0,1.0,1.0,1.0,0.0,0.0,0.8715629008904011,0.8715629008904011,0.8715629008904011
57,n02787622,5,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.29747822640320526,0.0,0.0
59,n02802426,5,0.5,1,1.0,1.0,1.0,1.0,0.0,0.0,0.8838805456805963,0.8838805456805963,0.8838805456805963
63,n02834778,5,0.5,1,1.0,1.0,1.0,1.0,0.0,0.0,0.9100209562325764,0.9100209562325764,0.9100209562325764
80,n03085013,5,0.5,1,1.0,1.0,1.0,1.0,0.0,0.0,0.8085317158258537,0.8085317158258537,0.8085317158258537
98,n03400231,5,0.5,1,0.0,0.0,1.0,0.0,0.0,1.0,0.3268485047909213,0.0,0.7382328927892681
101,n03467517,5,0.5,1,0.0,0.0,1.0,0.0,0.0,1.0,0.29387255200697576,0.0,0.6964271613575521
114,n03710721,5,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.3240693789707395,0.0,0.0
119,n03770439,5,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.06763910754993069,0.0,0.0
121,n03793489,5,0.5,1,1.0,1.0,1.0,1.0,0.0,0.0,0.8833672309983575,0.8833672309983575,0.8833672309983575
129,n03928116,5,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.1417608150271207,0.0,0.0
140,n04039381,5,0.5,1,1.0,1.0,1.0,1.0,0.0,0.0,0.7077217520430487,0.7077217520430487,0.7077217520430487
141,n04070727,5,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.34330532928144947,0.0,0.34330532928144947
144,n04118538,5,0.5,1,0.0,0.0,1.0,0.0,0.0,1.0,0.02460230753936712,0.0,0.9745391137071484
159,n04336792,5,0.5,1,0.0,0.0,1.0,0.0,0.0,1.0,0.24523037370616269,0.0,0.6060329415058284
168,n04487394,5,0.5,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8009912367036934
172,n04536866,5,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.4715051729738517,0.0,0.0
176,n04557648,5,0.5,1,1.0,1.0,1.0,1.0,0.0,0.0,0.8826718879947879,0.8826718879947879,0.8826718879947879
178,n04591713,5,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.01019925872665648,0.0,0.0
164,n04392985,10,0.5,3,1.0,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.9309082059862472,0.0,0.3131970682762336
12,n01882714,10,0.5,2,1.0,0.0,0.5,0.0,1.0,0.5,0.7041131027761124,0.0,0.31161280826483473
42,n02437136,10,0.5,2,1.0,0.0,1.0,0.0,1.0,1.0,0.9406787482750099,0.0,0.9449309111053099
79,n03063338,10,0.5,2,1.0,0.0,1.0,0.0,1.0,1.0,0.6193883961570208,0.0,0.745643616931975
120,n03790512,10,0.5,2,1.0,0.0,1.0,0.0,1.0,1.0,0.8922383226115714,0.0,0.8922383226115714
30,n02317335,10,0.5,1,1.0,0.0,1.0,0.0,1.0,1.0,0.951988321134231,0.0,0.951988321134231
32,n02342885,10,0.5,1,1.0,0.0,0.0,0.0,1.0,0.0,0.9680067333129979,0.0,0.0
38,n02398521,10,0.5,1,1.0,0.0,1.0,0.0,1.0,1.0,0.9204278446919448,0.0,0.9204278446919448
52,n02764044,10,0.5,1,1.0,0.0,1.0,0.0,1.0,1.0,0.8898284764124957,0.0,0.8898284764124957
66,n02879718,10,0.5,1,1.0,0.0,1.0,0.0,1.0,1.0,0.5882989444552366,0.0,0.738955049914277
73,n02970849,10,0.5,1,1.0,0.0,1.0,0.0,1.0,1.0,0.5026248079951356,0.0,0.9024976336242317
78,n03062245,10,0.5,1,1.0,0.0,1.0,0.0,1.0,1.0,0.9295494537182882,0.0,0.9295494537182882
89,n03207941,10,0.5,1,1.0,0.0,0.0,0.0,1.0,0.0,0.5027352030652844,0.0,0.0
92,n03255030,10,0.5,1,1.0,0.0,1.0,0.0,1.0,1.0,0.8666303008278178,0.0,0.8666303008278178
95,n03337140,10,0.5,1,1.0,0.0,0.0,0.0,1.0,0.0,0.9722867411387086,0.0,0.0
101,n03467517,10,0.5,1,1.0,0.0,1.0,0.0,1.0,1.0,0.6964271613575521,0.0,0.6964271613575521
129,n03928116,10,0.5,1,1.0,0.0,0.0,0.0,1.0,0.0,0.9383011797056067,0.0,0.0
131,n03950228,10,0.5,1,1.0,0.0,0.0,0.0,1.0,0.0,0.6709892388983273,0.0,0.0
139,n04026417,10,0.5,1,1.0,0.0,1.0,0.0,1.0,1.0,0.8343937626631067,0.0,0.9096251469412098
144,n04118538,10,0.5,1,1.0,0.0,1.0,0.0,1.0,1.0,0.9745391137071484,0.0,0.9745391137071484
47,n02503517,10,0.5,11,0.9090909090909091,0.0,0.0,0.0,0.9090909090909091,0.0,0.7014026225248046,0.0,0.0
136,n04004767,10,0.5,5,0.8,0.0,0.0,0.0,0.8,0.0,0.7334668238493924,0.0,0.016768688934925738
16,n01990800,10,0.5,3,1.0,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666667,0.6666666666666667,0.9464154222838118,0.3329585365703884,0.9464154222838118
58,n02799071,10,0.5,9,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.0,0.6179431803306755,0.0,0.0
94,n03314780,10,0.5,3,0.6666666666666666,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.6642355532937255,0.2675302573777056,0.6695400855457888
157,n04330267,10,0.5,3,0.6666666666666666,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.5247629801305821,0.0,0.5624889045829141
186,n07714571,10,0.5,18,0.6111111111111112,0.0,0.2222222222222222,0.0,0.6111111111111112,0.2222222222222222,0.5820446413828284,0.0,0.20927141808611183
142,n04074963,10,0.5,12,0.5833333333333334,0.0,0.5833333333333334,0.0,0.5833333333333334,0.5833333333333334,0.5644937783628465,0.0,0.5546301809907624
83,n03124170,10,0.5,8,0.875,0.375,0.375,0.42857142857142855,0.5,0.0,0.7645992947185308,0.30379890774918183,0.30379890774918183
67,n02880940,10,0.5,4,0.5,0.0,0.5,0.0,0.5,0.5,0.5887565592077282,0.11917803503388213,0.5878168850165099
179,n06874185,10,0.5,4,0.5,0.0,0.5,0.0,0.5,0.5,0.4446764970496908,0.0,0.4439571372562441
102,n03476991,10,0.5,2,1.0,0.5,1.0,0.5,0.5,0.5,0.9379432972549905,0.4708044919537352,0.9473655612437852
200,n07880968,10,0.5,2,0.5,0.0,0.5,0.0,0.5,0.5,0.47040012964779127,0.0,0.47040012964779127
87,n03188531,10,0.5,11,0.45454545454545453,0.0,0.0,0.0,0.45454545454545453,0.0,0.46399937688979626,0.0,0.0
183,n07695742,10,0.5,11,0.2727272727272727,0.0,0.5454545454545454,0.0,0.2727272727272727,0.5454545454545454,0.30887609937485155,0.0,0.48101834241728497
54,n02769748,10,0.5,8,0.25,0.0,0.25,0.0,0.25,0.25,0.24679152453154057,0.0,0.19101260827873415
84,n03128519,10,0.5,4,1.0,0.75,1.0,0.75,0.25,0.25,0.790053276656203,0.604113399478199,0.856615274317517
118,n03764736,10,0.5,4,0.75,0.5,0.5,0.6666666666666666,0.25,0.0,0.6488239246729356,0.4976933853017992,0.4976933853017992
82,n03110669,10,0.5,5,0.6,0.4,0.6,0.6666666666666667,0.19999999999999996,0.19999999999999996,0.5727534577729093,0.41418394208939624,0.469792577782679
108,n03535780,10,0.5,6,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16929221700968736,0.0,0.15531293430672255
171,n04530566,10,0.5,11,0.6363636363636364,0.5454545454545454,0.5454545454545454,0.8571428571428571,0.09090909090909094,0.0,0.6051979872962063,0.5233330313971327,0.5901875370259445
4,n01503061,10,0.5,53,0.9622641509433962,0.9433962264150944,0.9811320754716981,0.9803921568627451,0.018867924528301883,0.037735849056603765,0.8848867387584987,0.8656454114552707,0.9033790929815848
1,n00007846,10,0.5,122,0.7622950819672131,0.7540983606557377,0.819672131147541,0.989247311827957,0.008196721311475419,0.06557377049180335,0.7155274357892183,0.7026797932048138,0.7626031986963498
19,n02084071,10,0.5,54,1.0,1.0,1.0,1.0,0.0,0.0,0.9259272842841128,0.9249649347781274,0.9275665920907774
72,n02958343,10,0.5,30,0.8333333333333334,0.8333333333333334,0.8666666666666667,1.0,0.0,0.033333333333333326,0.7390591718075173,0.7387290063472001,0.7574908907289299
76,n03001627,10,0.5,13,0.6923076923076923,0.6923076923076923,0.9230769230769231,1.0,0.0,0.23076923076923084,0.6760191991273421,0.657999395968774,0.8366149921837717
18,n02076196,10,0.5,10,0.5,0.5,0.7,1.0,0.0,0.19999999999999996,0.44703380835234424,0.4430051308300394,0.6049710861283456
143,n04116512,10,0.5,10,0.0,0.0,0.1,0.0,0.0,0.1,0.02669918699314545,0.0,0.099911306844567
39,n02402425,10,0.5,9,0.8888888888888888,0.8888888888888888,0.8888888888888888,1.0,0.0,0.0,0.7353409480115968,0.7353409480115968,0.7445352864578934
111,n03636649,10,0.5,8,0.5,0.5,0.625,1.0,0.0,0.125,0.49721247544565383,0.49534673398727536,0.6587434633242891
29,n02274259,10,0.5,7,0.8571428571428571,0.8571428571428571,0.8571428571428571,1.0,0.0,0.0,0.7030516403029338,0.7030516403029338,0.7477375702338166
70,n02924116,10,0.5,7,0.7142857142857143,0.7142857142857143,0.8571428571428571,1.0,0.0,0.1428571428571428,0.6792211228825974,0.6792211228825974,0.7718426369155803
160,n04356056,10,0.5,7,0.7142857142857143,0.7142857142857143,0.8571428571428571,1.0,0.0,0.1428571428571428,0.6386806221579869,0.6139874204324276,0.6857628591116631
163,n04379243,10,0.5,7,0.7142857142857143,0.7142857142857143,1.0,1.0,0.0,0.2857142857142857,0.7792175138855129,0.6790928104638223,0.9161269637636061
15,n01982650,10,0.5,6,0.5,0.5,0.5,1.0,0.0,0.0,0.5776680212484137,0.5143012546756757,0.5143012546756757
192,n07745940,10,0.5,6,0.8333333333333334,0.8333333333333334,1.0,1.0,0.0,0.16666666666666663,0.6376361244997472,0.6376361244997472,0.7490655205614525
7,n01674464,10,0.5,4,1.0,1.0,1.0,1.0,0.0,0.0,0.9069064152518748,0.9069064152518748,0.9256605363172128
8,n01726692,10,0.5,4,0.75,0.75,1.0,1.0,0.0,0.25,0.6973145528555442,0.6973145528555442,0.8526871258151201
17,n02062744,10,0.5,4,1.0,1.0,1.0,1.0,0.0,0.0,0.733971333738519,0.733971333738519,0.7401131472181953
46,n02484322,10,0.5,4,1.0,1.0,1.0,1.0,0.0,0.0,0.8720640857199591,0.8720640857199591,0.8783900426070642
62,n02828884,10,0.5,4,0.25,0.25,0.5,1.0,0.0,0.25,0.498794447893409,0.24057188883478461,0.5577156552814792
125,n03838899,10,0.5,4,0.25,0.25,0.25,1.0,0.0,0.0,0.3074254185558588,0.1774347723416359,0.19801345405564885
10,n01776313,10,0.5,3,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.0,0.3333333333333333,0.4636933160628052,0.3171927876195143,0.5047467930647781
37,n02395003,10,0.5,3,1.0,1.0,1.0,1.0,0.0,0.0,0.9111489832912162,0.9111489832912162,0.9372979271585548
41,n02419796,10,0.5,3,1.0,1.0,1.0,1.0,0.0,0.0,0.9194234636796751,0.91802248346883,0.9324994692758866
68,n02883205,10,0.5,3,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.0,0.3333333333333333,0.21954770339736127,0.20616427892518832,0.41276414763497526
96,n03372029,10,0.5,3,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.24580233691843514,0.0,0.24918542590030549
122,n03797390,10,0.5,3,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.0,0.3333333333333333,0.36768249648390255,0.3600114531466787,0.6241934865150311
147,n04141076,10,0.5,3,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.2169875184563758,0.0,0.4689114357688749
6,n01662784,10,0.5,2,1.0,1.0,1.0,1.0,0.0,0.0,0.8130584531808898,0.8130584531808898,0.8133059460320997
26,n02206856,10,0.5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.31082828265052387,0.0,0.31082828265052387
50,n02672831,10,0.5,2,0.5,0.5,0.5,1.0,0.0,0.0,0.5447610675221735,0.47558856206953126,0.49264127890936626
56,n02786058,10,0.5,2,0.5,0.5,0.5,1.0,0.0,0.0,0.6207294233007837,0.6207294233007837,0.6207294233007837
60,n02807133,10,0.5,2,1.0,1.0,1.0,1.0,0.0,0.0,0.8971849572226743,0.8971849572226743,0.9482693166676078
65,n02870880,10,0.5,2,0.5,0.5,1.0,1.0,0.0,0.5,0.5785382816772577,0.5785382816772577,0.9633972855488651
69,n02892767,10,0.5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.28630023362400425,0.0,0.16458362525431358
90,n03211117,10,0.5,2,1.0,1.0,1.0,1.0,0.0,0.0,0.7431350261279037,0.7431350261279037,0.840885263171858
91,n03249569,10,0.5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.15571937650542259,0.0,0.0
107,n03513137,10,0.5,2,1.0,1.0,1.0,1.0,0.0,0.0,0.8974496681059448,0.8974496681059448,0.9049894638698874
134,n03991062,10,0.5,2,0.5,0.5,0.5,1.0,0.0,0.0,0.3448119810970202,0.3448119810970202,0.5892157014124398
155,n04270147,10,0.5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.1770183141245508,0.0,0.0
167,n04468005,10,0.5,2,1.0,1.0,1.0,1.0,0.0,0.0,0.8967094600569884,0.8967094600569884,0.9150415316944853
177,n04591157,10,0.5,2,0.5,0.5,1.0,1.0,0.0,0.5,0.4130998710461088,0.4030289968075019,0.8151979782049446
2,n01443537,10,0.5,1,1.0,1.0,1.0,1.0,0.0,0.0,0.9743882613943584,0.9743882613943584,0.9743882613943584
14,n01944390,10,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.4242695410141061,0.29314411399086193,0.4572939351205526
21,n02121808,10,0.5,1,1.0,1.0,1.0,1.0,0.0,0.0,0.8715629008904011,0.8715629008904011,0.8715629008904011
57,n02787622,10,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.29747822640320526,0.0,0.0
59,n02802426,10,0.5,1,1.0,1.0,1.0,1.0,0.0,0.0,0.8838805456805963,0.8838805456805963,0.8838805456805963
63,n02834778,10,0.5,1,1.0,1.0,1.0,1.0,0.0,0.0,0.9100209562325764,0.9100209562325764,0.9160295551453146
80,n03085013,10,0.5,1,1.0,1.0,1.0,1.0,0.0,0.0,0.8085317158258537,0.8085317158258537,0.835429325190052
98,n03400231,10,0.5,1,0.0,0.0,1.0,0.0,0.0,1.0,0.3268485047909213,0.0,0.7382328927892681
114,n03710721,10,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.3240693789707395,0.0,0.0
119,n03770439,10,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.06763910754993069,0.0,0.0
121,n03793489,10,0.5,1,1.0,1.0,1.0,1.0,0.0,0.0,0.8833672309983575,0.8833672309983575,0.8833672309983575
140,n04039381,10,0.5,1,1.0,1.0,1.0,1.0,0.0,0.0,0.7077217520430487,0.7077217520430487,0.7077217520430487
141,n04070727,10,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.34330532928144947,0.0,0.34330532928144947
154,n04256520,10,0.5,1,1.0,1.0,1.0,1.0,0.0,0.0,0.975398909758613,0.975398909758613,0.975398909758613
159,n04336792,10,0.5,1,1.0,1.0,1.0,1.0,0.0,0.0,0.6060329415058284,0.6060329415058284,0.9198766587272061
168,n04487394,10,0.5,1,0.0,0.0,1.0,0.0,0.0,1.0,0.4258195136217649,0.0,0.8009912367036934
172,n04536866,10,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.4715051729738517,0.0,0.0
176,n04557648,10,0.5,1,1.0,1.0,1.0,1.0,0.0,0.0,0.8826718879947879,0.8826718879947879,0.8826718879947879
178,n04591713,10,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.01019925872665648,0.0,0.0
47,n02503517,50,0.5,11,1.0,0.0,0.0,0.0,1.0,0.0,0.8043911695683512,0.0,0.0
136,n04004767,50,0.5,5,1.0,0.0,0.0,0.0,1.0,0.0,0.91645907324173,0.0,0.016768688934925738
96,n03372029,50,0.5,3,1.0,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.6889491288066164,0.0,0.24918542590030549
12,n01882714,50,0.5,2,1.0,0.0,0.5,0.0,1.0,0.5,0.7048202798184717,0.0,0.31161280826483473
120,n03790512,50,0.5,2,1.0,0.0,1.0,0.0,1.0,1.0,0.8989339455254418,0.0,0.8922383226115714
14,n01944390,50,0.5,1,1.0,0.0,0.0,0.0,1.0,0.0,0.8202993183329141,0.29314411399086193,0.4572939351205526
32,n02342885,50,0.5,1,1.0,0.0,0.0,0.0,1.0,0.0,0.9680067333129979,0.0,0.0
38,n02398521,50,0.5,1,1.0,0.0,1.0,0.0,1.0,1.0,0.9204278446919448,0.0,0.9204278446919448
66,n02879718,50,0.5,1,1.0,0.0,1.0,0.0,1.0,1.0,0.738955049914277,0.0,0.738955049914277
78,n03062245,50,0.5,1,1.0,0.0,1.0,0.0,1.0,1.0,0.9770675272130241,0.0,0.9295494537182882
89,n03207941,50,0.5,1,1.0,0.0,0.0,0.0,1.0,0.0,0.8524055460382199,0.0,0.0
92,n03255030,50,0.5,1,1.0,0.0,1.0,0.0,1.0,1.0,0.8666303008278178,0.0,0.8666303008278178
95,n03337140,50,0.5,1,1.0,0.0,0.0,0.0,1.0,0.0,0.9775867448428638,0.0,0.0
98,n03400231,50,0.5,1,1.0,0.0,1.0,0.0,1.0,1.0,0.9179700508295745,0.0,0.7382328927892681
129,n03928116,50,0.5,1,1.0,0.0,0.0,0.0,1.0,0.0,0.9383011797056067,0.0,0.0
131,n03950228,50,0.5,1,1.0,0.0,0.0,0.0,1.0,0.0,0.7866415960918143,0.0,0.0
141,n04070727,50,0.5,1,1.0,0.0,0.0,0.0,1.0,0.0,0.751555487357341,0.0,0.34330532928144947
168,n04487394,50,0.5,1,1.0,0.0,1.0,0.0,1.0,1.0,0.8009912367036934,0.01889099107106382,0.8009912367036934
172,n04536866,50,0.5,1,1.0,0.0,0.0,0.0,1.0,0.0,0.719386144398935,0.0,0.0
186,n07714571,50,0.5,18,0.9444444444444444,0.0,0.2222222222222222,0.0,0.9444444444444444,0.2222222222222222,0.8439080788799703,0.0,0.20927141808611183
87,n03188531,50,0.5,11,0.9090909090909091,0.0,0.0,0.0,0.9090909090909091,0.0,0.8388530670732233,0.0,0.0
183,n07695742,50,0.5,11,0.8181818181818182,0.0,0.5454545454545454,0.0,0.8181818181818182,0.5454545454545454,0.708389517781122,0.0,0.48101834241728497
58,n02799071,50,0.5,9,0.7777777777777778,0.0,0.0,0.0,0.7777777777777778,0.0,0.7250436122849879,0.0,0.0
157,n04330267,50,0.5,3,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.7322184443349951,0.18741263712321765,0.5624889045829141
164,n04392985,50,0.5,3,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.0,0.9342970514213818,0.3131970682762336,0.3131970682762336
83,n03124170,50,0.5,8,1.0,0.375,0.375,0.375,0.625,0.0,0.819533907744553,0.30379890774918183,0.30379890774918183
26,n02206856,50,0.5,2,0.5,0.0,0.0,0.0,0.5,0.0,0.41342380814974805,0.31082828265052387,0.31082828265052387
42,n02437136,50,0.5,2,1.0,0.5,1.0,0.5,0.5,0.5,0.9481297244347606,0.46670292979224876,0.9449309111053099
50,n02672831,50,0.5,2,1.0,0.5,0.5,0.5,0.5,0.0,0.7974106996045764,0.47558856206953126,0.49264127890936626
79,n03063338,50,0.5,2,1.0,0.5,1.0,0.5,0.5,0.5,0.9316117770761713,0.4313875343616584,0.745643616931975
91,n03249569,50,0.5,2,0.5,0.0,0.0,0.0,0.5,0.0,0.508852437895434,0.0,0.0
200,n07880968,50,0.5,2,0.5,0.0,0.5,0.0,0.5,0.5,0.6492983736128031,0.0,0.47040012964779127
68,n02883205,50,0.5,3,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.0,0.5809189816971824,0.41276414763497526,0.41276414763497526
10,n01776313,50,0.5,3,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.5067694730349618,0.4636933160628052,0.5047467930647781
94,n03314780,50,0.5,3,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.6642355532937255,0.5044936460162754,0.6695400855457888
122,n03797390,50,0.5,3,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.6241934865150311,0.3600114531466787,0.6241934865150311
147,n04141076,50,0.5,3,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.4631601364398726,0.15915851884010285,0.4689114357688749
8,n01726692,50,0.5,4,1.0,0.75,1.0,0.75,0.25,0.25,0.8463823040081149,0.6995947675688143,0.8579088621009583
62,n02828884,50,0.5,4,0.5,0.25,0.75,0.5,0.25,0.5,0.6222828852533527,0.24536008275206683,0.7722900323819875
67,n02880940,50,0.5,4,0.5,0.25,0.5,0.5,0.25,0.25,0.5933671515406466,0.3626846095383164,0.5878168850165099
84,n03128519,50,0.5,4,1.0,0.75,1.0,0.75,0.25,0.25,0.856615274317517,0.604113399478199,0.856615274317517
118,n03764736,50,0.5,4,0.75,0.5,0.5,0.6666666666666666,0.25,0.0,0.6714940852220816,0.4976933853017992,0.4976933853017992
179,n06874185,50,0.5,4,0.5,0.25,0.5,0.5,0.25,0.25,0.4446764970496908,0.2377717618354221,0.4439571372562441
82,n03110669,50,0.5,5,0.6,0.4,0.6,0.6666666666666667,0.19999999999999996,0.19999999999999996,0.5727534577729093,0.41418394208939624,0.469792577782679
142,n04074963,50,0.5,12,0.5833333333333334,0.4166666666666667,0.5833333333333334,0.7142857142857143,0.16666666666666669,0.16666666666666669,0.6581280042200132,0.3943971453267476,0.5546301809907624
108,n03535780,50,0.5,6,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.1765607733044745,0.0,0.15531293430672255
54,n02769748,50,0.5,8,0.375,0.25,0.25,0.6666666666666666,0.125,0.0,0.37747424864731527,0.18934006837571343,0.19511400978789495
39,n02402425,50,0.5,9,1.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.11111111111111116,0.0,0.8165187425934441,0.7430232755325282,0.7793314442615383
18,n02076196,50,0.5,10,0.8,0.7,0.8,0.8749999999999999,0.10000000000000009,0.10000000000000009,0.7089994966887307,0.6049710861283456,0.6721556197024707
171,n04530566,50,0.5,11,0.6363636363636364,0.5454545454545454,0.5454545454545454,0.8571428571428571,0.09090909090909094,0.0,0.6590893213485173,0.5757187417322283,0.6047310588646537
1,n00007846,50,0.5,122,0.860655737704918,0.8360655737704918,0.8934426229508197,0.9714285714285715,0.024590163934426146,0.05737704918032782,0.7840879689112185,0.7615790826406681,0.8190894508904513
4,n01503061,50,0.5,53,0.9811320754716981,0.9622641509433962,0.9811320754716981,0.9807692307692307,0.018867924528301883,0.018867924528301883,0.9019099775268398,0.8834778923582571,0.903892427977904
19,n02084071,50,0.5,54,1.0,1.0,1.0,1.0,0.0,0.0,0.9275141967022172,0.925806593246101,0.9282688901666136
72,n02958343,50,0.5,30,0.9666666666666667,0.9666666666666667,0.9666666666666667,1.0,0.0,0.0,0.8293030568906217,0.8290617587873931,0.836639544778144
76,n03001627,50,0.5,13,0.9230769230769231,0.9230769230769231,0.9230769230769231,1.0,0.0,0.0,0.8723390670675975,0.8366149921837717,0.8386710290645046
143,n04116512,50,0.5,10,0.0,0.0,0.1,0.0,0.0,0.1,0.03731146828343435,0.026322507988079547,0.099911306844567
111,n03636649,50,0.5,8,0.5,0.5,0.75,1.0,0.0,0.25,0.5758654581273556,0.5739997166689772,0.6978711978693204
