image_id,file_name,gt_boxes,predictions,rank,query_index,class_id,score,best_gt_iou,best_gt_index,best_gt_category_id,nearest_gt_category_match,box_x1,box_y1,box_x2,box_y2,query_gt_attention_mass,diagnostic_bucket,query_top_pred_attention_mass,query_attention_entropy,query_attention_peak_x,query_attention_peak_y,out
659,000000000659_ILSVRC2012_val_00002194.JPEG,5,5,1,0,18,0.910408616065979,0.929694042944805,4,19,1,41.64109420776367,189.45663452148438,140.58071899414062,314.4245910644531,0.859567363214786,aligned_hit,0.8725130523424259,0.3969837397309743,0.2265625,0.5390625,results/rfdetr_attention_top1_offcenter40_train1000_6best/query_overlays/000000000659_000000000659_ILSVRC2012_val_00002194_rank01_q000_attn.jpg
1719,000000001719_ILSVRC2012_val_00005749.JPEG,17,11,1,10,28,0.27264779806137085,0.9398329649637329,2,186,0,190.9854278564453,142.2619171142578,307.21185302734375,252.94039916992188,1.0,aligned_hit,0.9055300390687304,0.3940304738195613,0.5390625,0.4453125,results/rfdetr_attention_top1_offcenter40_train1000_6best/query_overlays/000000001719_000000001719_ILSVRC2012_val_00005749_rank01_q010_attn.jpg
761,000000000761_ILSVRC2012_val_00002504.JPEG,10,7,1,0,36,0.4096991717815399,0.4967876618619386,2,18,0,206.83677673339844,241.193603515625,398.5721435546875,373.61932373046875,0.8594722643037114,high_mass_low_iou,0.9394901947508161,0.4004957060507939,0.3984375,0.7421875,results/rfdetr_attention_top1_offcenter40_train1000_6best/query_overlays/000000000761_000000000761_ILSVRC2012_val_00002504_rank01_q000_attn.jpg
1373,000000001373_ILSVRC2012_val_00004619.JPEG,6,7,1,0,0,0.869777500629425,0.9357120853703151,1,1,1,167.66151428222656,55.09800720214844,313.1659851074219,388.419921875,1.0,aligned_hit,0.8645765439899501,0.3932414682566869,0.7109375,0.1171875,results/rfdetr_attention_top1_offcenter40_train1000_6best/query_overlays/000000001373_000000001373_ILSVRC2012_val_00004619_rank01_q000_attn.jpg
379,000000000379_ILSVRC2012_val_00001286.JPEG,4,3,1,1,18,0.9595832824707031,0.7980538636975618,1,19,1,192.2255096435547,87.92527770996094,297.128662109375,263.4933166503906,0.7756086721701425,aligned_hit,0.7547852476695501,0.39712827403393974,0.5390625,0.2421875,results/rfdetr_attention_top1_offcenter40_train1000_6best/query_overlays/000000000379_000000000379_ILSVRC2012_val_00001286_rank01_q001_attn.jpg
338,000000000338_ILSVRC2012_val_00001160.JPEG,3,13,1,7,75,0.43183282017707825,0.13371243400925745,1,1,0,176.2405242919922,350.232666015625,212.72532653808594,374.51312255859375,0.5227139090547644,high_mass_low_iou,0.9384650292358135,0.354026466278157,0.3984375,0.9609375,results/rfdetr_attention_top1_offcenter40_train1000_6best/query_overlays/000000000338_000000000338_ILSVRC2012_val_00001160_rank01_q007_attn.jpg
1542,000000001542_ILSVRC2012_val_00005205.JPEG,5,7,1,1,45,0.48182880878448486,0.7648780360303136,0,47,0,28.51886558532715,11.428008079528809,79.18660736083984,54.45148468017578,0.9375000010832056,aligned_hit,0.7632987233985785,0.3944024493347354,0.5390625,0.1640625,results/rfdetr_attention_top1_offcenter40_train1000_6best/query_overlays/000000001542_000000001542_ILSVRC2012_val_00005205_rank01_q001_attn.jpg
539,000000000539_ILSVRC2012_val_00001769.JPEG,5,13,1,0,0,0.6607967019081116,0.8689983402603055,0,1,1,76.49202728271484,46.46623229980469,189.6349639892578,374.6954040527344,0.7519545504555607,aligned_hit,0.8269408326181225,0.38500859036539903,0.2734375,0.9921875,results/rfdetr_attention_top1_offcenter40_train1000_6best/query_overlays/000000000539_000000000539_ILSVRC2012_val_00001769_rank01_q000_attn.jpg
904,000000000904_ILSVRC2012_val_00003067.JPEG,7,5,1,0,0,0.9229782819747925,0.95783711705762,0,1,1,396.2584533691406,2.7198643684387207,579.9644165039062,386.56500244140625,1.0,aligned_hit,1.0,0.3886994611360665,0.8828125,0.0234375,results/rfdetr_attention_top1_offcenter40_train1000_6best/query_overlays/000000000904_000000000904_ILSVRC2012_val_00003067_rank01_q000_attn.jpg
116,000000000116_ILSVRC2012_val_00000431.JPEG,8,11,1,0,71,0.7586994767189026,0.9041657942653482,4,72,1,-0.08730590343475342,85.056884765625,499.7746887207031,289.5935363769531,0.8213458114200165,aligned_hit,0.9305042768534619,0.39738614712454673,0.6015625,0.2578125,results/rfdetr_attention_top1_offcenter40_train1000_6best/query_overlays/000000000116_000000000116_ILSVRC2012_val_00000431_rank01_q000_attn.jpg
1379,000000001379_ILSVRC2012_val_00004639.JPEG,5,1,1,0,0,0.8706653118133545,0.8324607288572428,3,1,1,57.12656784057617,25.505321502685547,144.6436004638672,83.35350036621094,0.8757475715297797,aligned_hit,0.7141559520793799,0.39778991471323705,0.6640625,0.2421875,results/rfdetr_attention_top1_offcenter40_train1000_6best/query_overlays/000000001379_000000001379_ILSVRC2012_val_00004639_rank01_q000_attn.jpg
437,000000000437_ILSVRC2012_val_00001497.JPEG,7,11,1,0,0,0.9158337116241455,0.9731192922270439,0,1,1,140.330322265625,83.51641845703125,447.4900817871094,398.8711853027344,0.9936454981657779,aligned_hit,0.8901403610206376,0.3900119634489121,0.7421875,0.2265625,results/rfdetr_attention_top1_offcenter40_train1000_6best/query_overlays/000000000437_000000000437_ILSVRC2012_val_00001497_rank01_q000_attn.jpg
1485,000000001485_ILSVRC2012_val_00004995.JPEG,3,4,1,1,18,0.9217008948326111,0.9171519631234549,2,19,1,393.60382080078125,31.30703353881836,499.736572265625,153.54660034179688,0.8580484915512558,aligned_hit,0.8588866746239067,0.3969594707369496,0.7734375,0.2578125,results/rfdetr_attention_top1_offcenter40_train1000_6best/query_overlays/000000001485_000000001485_ILSVRC2012_val_00004995_rank01_q001_attn.jpg
912,000000000912_ILSVRC2012_val_00003115.JPEG,3,8,1,0,106,0.3410124182701111,0.9337919280981442,2,16,0,27.567811965942383,15.635332107543945,113.39675903320312,111.4962387084961,0.8756941872185052,aligned_hit,0.813194190790894,0.3947795317359774,0.0390625,0.1953125,results/rfdetr_attention_top1_offcenter40_train1000_6best/query_overlays/000000000912_000000000912_ILSVRC2012_val_00003115_rank01_q000_attn.jpg
652,000000000652_ILSVRC2012_val_00002171.JPEG,27,13,1,1,0,0.8796262145042419,0.9570139798867167,3,1,1,0.9259060025215149,62.17926025390625,150.14871215820312,374.24676513671875,1.0,aligned_hit,0.9532146538155479,0.3932648249509322,0.1171875,0.1640625,results/rfdetr_attention_top1_offcenter40_train1000_6best/query_overlays/000000000652_000000000652_ILSVRC2012_val_00002171_rank01_q001_attn.jpg
1059,000000001059_ILSVRC2012_val_00003559.JPEG,6,9,1,1,79,0.730571985244751,0.791672084251331,2,80,1,242.50762939453125,243.6980438232422,411.86016845703125,276.8366394042969,1.0,aligned_hit,0.901481512291702,0.3915653243668594,0.7890625,0.6796875,results/rfdetr_attention_top1_offcenter40_train1000_6best/query_overlays/000000001059_000000001059_ILSVRC2012_val_00003559_rank01_q001_attn.jpg
248,000000000248_ILSVRC2012_val_00000873.JPEG,7,6,1,1,3,0.7732499241828918,0.7577840959985894,6,4,1,308.7650146484375,210.99942016601562,369.5397033691406,320.1817626953125,0.87592315901323,aligned_hit,0.87592315901323,0.3899540604288998,0.6953125,0.4921875,results/rfdetr_attention_top1_offcenter40_train1000_6best/query_overlays/000000000248_000000000248_ILSVRC2012_val_00000873_rank01_q001_attn.jpg
482,000000000482_ILSVRC2012_val_00001609.JPEG,9,18,1,2,0,0.8977276682853699,0.8154321731053962,0,1,1,7.41221809387207,53.14677810668945,264.97674560546875,500.3238220214844,0.8949040535169022,aligned_hit,0.8122270773437398,0.39547154862114625,0.4921875,0.0859375,results/rfdetr_attention_top1_offcenter40_train1000_6best/query_overlays/000000000482_000000000482_ILSVRC2012_val_00001609_rank01_q002_attn.jpg
289,000000000289_ILSVRC2012_val_00001017.JPEG,16,12,1,0,0,0.7697363495826721,0.9695521578443806,2,1,1,108.64888000488281,124.56302642822266,248.7855682373047,357.3226623535156,1.0,aligned_hit,0.8685546609555699,0.3992885087653616,0.3046875,0.3515625,results/rfdetr_attention_top1_offcenter40_train1000_6best/query_overlays/000000000289_000000000289_ILSVRC2012_val_00001017_rank01_q000_attn.jpg
807,000000000807_ILSVRC2012_val_00002699.JPEG,11,4,1,4,162,0.30797889828681946,0.09242715761145628,4,87,0,0.7053539156913757,2.3608059883117676,373.0608825683594,490.04888916015625,0.4617711474913711,aligned_miss,0.8699329646182299,0.39313532173483196,0.7421875,0.0234375,results/rfdetr_attention_top1_offcenter40_train1000_6best/query_overlays/000000000807_000000000807_ILSVRC2012_val_00002699_rank01_q004_attn.jpg
1585,000000001585_ILSVRC2012_val_00005356.JPEG,2,4,1,0,40,0.571182370185852,0.9539384783641479,0,42,0,45.5098762512207,85.68126678466797,460.39105224609375,345.93475341796875,0.8625047870541773,aligned_hit,0.7728255564597845,0.3951925207189333,0.2265625,0.2109375,results/rfdetr_attention_top1_offcenter40_train1000_6best/query_overlays/000000001585_000000001585_ILSVRC2012_val_00005356_rank01_q000_attn.jpg
343,000000000343_ILSVRC2012_val_00001178.JPEG,9,16,1,1,71,0.5655156970024109,0.9268134393023132,1,72,1,351.9813537597656,146.70928955078125,465.0606384277344,219.02223205566406,0.8893163079578394,aligned_hit,0.77836790454653,0.3854658224495022,0.8515625,0.5390625,results/rfdetr_attention_top1_offcenter40_train1000_6best/query_overlays/000000000343_000000000343_ILSVRC2012_val_00001178_rank01_q001_attn.jpg
696,000000000696_ILSVRC2012_val_00002335.JPEG,5,14,1,2,177,0.3940637409687042,0.31285730670030026,0,83,0,288.9894714355469,55.94304656982422,427.5020446777344,311.1572265625,1.0,high_mass_low_iou,0.9766451777524416,0.38913470601955275,0.7890625,0.3046875,results/rfdetr_attention_top1_offcenter40_train1000_6best/query_overlays/000000000696_000000000696_ILSVRC2012_val_00002335_rank01_q002_attn.jpg
448,000000000448_ILSVRC2012_val_00001531.JPEG,6,8,1,57,14,0.3569563329219818,0.5398173667435614,0,15,1,0.0355839729309082,146.1093292236328,472.69525146484375,331.11419677734375,0.7188145730092781,aligned_hit,0.9582716318164906,0.40049594052346965,0.1796875,0.4453125,results/rfdetr_attention_top1_offcenter40_train1000_6best/query_overlays/000000000448_000000000448_ILSVRC2012_val_00001531_rank01_q057_attn.jpg
626,000000000626_ILSVRC2012_val_00002097.JPEG,3,5,1,0,18,0.9603272080421448,0.9774142176216504,2,19,1,118.15557098388672,0.7593780755996704,358.3721923828125,368.3988037109375,0.8152617848806539,aligned_hit,0.8152617848806539,0.39688583739335326,0.5546875,0.0234375,results/rfdetr_attention_top1_offcenter40_train1000_6best/query_overlays/000000000626_000000000626_ILSVRC2012_val_00002097_rank01_q000_attn.jpg
951,000000000951_ILSVRC2012_val_00003211.JPEG,12,6,1,10,142,0.2923392951488495,0.4751672021705875,8,142,0,26.7872371673584,29.367053985595703,189.09075927734375,108.7614517211914,0.9200732656526994,high_mass_low_iou,0.8586072566412599,0.40008571951810246,0.0390625,0.1484375,results/rfdetr_attention_top1_offcenter40_train1000_6best/query_overlays/000000000951_000000000951_ILSVRC2012_val_00003211_rank01_q010_attn.jpg
1438,000000001438_ILSVRC2012_val_00004831.JPEG,7,10,1,2,71,0.7334144115447998,0.9310217821286381,3,72,1,295.065673828125,154.4456787109375,496.7137756347656,229.1841583251953,0.9439737844513756,aligned_hit,0.822708487767847,0.3993953727013966,0.7890625,0.4140625,results/rfdetr_attention_top1_offcenter40_train1000_6best/query_overlays/000000001438_000000001438_ILSVRC2012_val_00004831_rank01_q002_attn.jpg
549,000000000549_ILSVRC2012_val_00001805.JPEG,6,3,1,0,166,0.560460090637207,0.8238871265997023,5,167,1,217.0738525390625,140.9490966796875,488.3537292480469,263.7355041503906,0.8931147261574037,aligned_hit,0.830614727543668,0.4010801402735043,0.7578125,0.4609375,results/rfdetr_attention_top1_offcenter40_train1000_6best/query_overlays/000000000549_000000000549_ILSVRC2012_val_00001805_rank01_q000_attn.jpg
396,000000000396_ILSVRC2012_val_00001339.JPEG,8,35,1,0,170,0.6695271730422974,0.8250874386839376,7,171,1,2.50512957572937,31.11347007751465,344.238037109375,109.55079650878906,0.9375000009642018,aligned_hit,0.8216316080332896,0.39945696434562483,0.6328125,0.1484375,results/rfdetr_attention_top1_offcenter40_train1000_6best/query_overlays/000000000396_000000000396_ILSVRC2012_val_00001339_rank01_q000_attn.jpg
256,000000000256_ILSVRC2012_val_00000901.JPEG,5,6,1,0,170,0.6853107213973999,0.38777159465590016,1,171,1,381.4955749511719,165.634033203125,473.4748840332031,197.15908813476562,0.938618500584179,high_mass_low_iou,0.8812128737669265,0.3970741334185449,0.7578125,0.7109375,results/rfdetr_attention_top1_offcenter40_train1000_6best/query_overlays/000000000256_000000000256_ILSVRC2012_val_00000901_rank01_q000_attn.jpg
